,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711678463.654948,67,41,1159049,465081,17510,32300,23149,6870,3104,4340
1711678464.656149,56,40,67384,81755,35265,7391,22604,7713,2649,2964
1711678465.6546392,63,40,52185,7150,3611,4468,2069,1819,889,374
1711678466.6515834,75,40,175254,75264,75169,13211,24530,16783,3337,3822
1711678467.6508338,87,41,80419,36629,3954,1030,5513,2520,1353,890
1711678468.682013,96,47,95596,13373,10092,7809,9159,7473,3568,1973
1711678469.6499443,88,51,39941,61047,56604,18268,4752,6996,3670,1932
1711678470.6485498,94,48,64025,26026,19783,5203,6575,12136,12847,7308
1711678471.6507993,97,60,56520,81334,24618,5617,8159,11792,2415,3668
1711678472.6485956,87,60,29529,87891,23996,31109,8050,6550,5143,6688
1711678473.6496263,88,43,99674,79476,7857,20719,7964,6234,2283,2053
1711678474.6505728,77,29,214001,57951,3943,9378,4823,4388,5415,2784
1711678475.6827016,70,24,89034,49260,3360,7036,2276,3235,1714,1196
1711678476.6497247,78,26,404667,45083,35305,12459,13175,9458,12099,12509
1711678477.6529875,77,29,129034,26836,9915,2559,7123,1763,4001,1312
1711678478.6475341,83,40,755777,37954,18122,22666,25214,10953,4908,8397
1711678479.6428282,78,48,59392,23500,7168,3142,2878,1107,1033,662
1711678480.6395845,75,48,114047,46446,5204,31216,4171,5844,3641,4309
1711678481.6666512,88,38,297633,13202,930,2118,1785,4065,7470,1756
1711678482.6668277,90,34,178546,58564,9284,18446,14602,12977,17992,10378
1711678483.6309988,100,35,137225,63934,23665,20571,15800,16564,10986,4831
1711678484.6289558,100,27,106733,91684,26944,20357,24707,9518,7107,7517
1711678487.631495,81,35,128484,131584,50621,8575,20495,8605,7707,3802
1711678488.6335616,80,35,38918,111109,43315,6725,25806,7766,5496,3553
1711678489.664286,80,44,140045,29414,21431,9055,18677,7418,5714,2600
1711678491.657002,81,29,459766,195608,37028,5904,4163,7560,6415,9045
1711678493.688352,80,38,139274,28272,34935,59688,23364,8211,8172,4910
1711678496.6549919,80,47,26149,134021,35141,20835,9778,8507,3895,4514
1711678498.6516058,80,47,84378,69276,39964,12847,10785,10557,8254,4376
1711678499.6474512,74,51,95740,80386,16288,37759,13361,7899,4453,5797
1711678501.6466267,80,38,97092,83175,4503,14281,10686,6253,5899,4525
1711678502.6509004,81,26,398307,154309,28078,12130,20602,19282,11903,14063
1711678503.6439114,81,26,802359,165218,4069,13291,16847,20970,6699,1630
1711678504.6431859,81,26,390433,38773,10971,10614,18964,19711,12645,7713
1711678505.641061,81,30,260651,84735,51337,23104,5224,9123,4727,1408
1711678506.6405737,87,43,854156,20389,31454,6174,13439,10579,3531,3463
1711678507.6349397,91,41,533997,64774,10671,3763,20564,9882,3323,4239
1711678508.6404903,91,60,41727,30572,30112,18704,11922,9431,7233,2982
1711678509.6380317,88,50,61367,32154,9630,5191,7537,1805,776,765
1711678512.6478026,75,44,58969,105660,45820,6058,12605,13219,5569,3448
1711678513.648553,80,56,31566,53822,32092,36007,12640,9758,5304,1098
1711678514.64672,78,66,116131,17082,33298,13554,9408,7126,4648,4022
1711678515.6437366,77,66,97640,32893,10515,7406,2660,1960,1120,815
1711678516.639964,74,75,164952,14482,9994,3309,2059,1509,4104,1673
1711678517.637713,77,67,166200,58810,13046,26386,11669,9404,3356,3432
1711678518.6677008,67,47,726021,191148,29906,16825,11065,10173,5737,5926
1711678519.633575,83,43,232392,27290,18082,7875,39469,12332,6825,4083
1711678521.6691258,83,47,159021,35214,43880,6238,30244,6652,5682,3247
1711678522.6415956,87,56,116476,73200,44716,12024,10872,8625,5320,1386
1711678523.6419494,75,70,369221,34441,39029,19426,13713,6660,3515,2661
1711678524.6406639,80,69,120921,50383,27694,20470,17555,14298,3352,2316
1711678525.6695323,81,63,23544,59184,22321,15331,25121,9052,3475,1473
1711678526.6398084,80,80,49802,22843,62746,24000,3852,6571,2101,1463
1711678527.6346633,81,67,48236,42470,16791,13968,32444,5873,3080,3644
1711678528.6301866,77,63,35749,87458,29831,10486,11064,9683,4664,3481
1711678529.6581254,83,69,48928,24077,15746,16975,12787,11064,3044,2529
1711678531.6339424,83,54,36923,136236,34663,9968,7633,7089,5499,1555
1711678532.6330297,90,63,227558,14496,12113,15742,18409,6236,4000,4478
1711678533.63363,77,63,34784,50705,31002,19583,10573,4383,3179,1465
1711678534.631449,75,60,278200,44097,8541,51337,13413,11077,2423,2210
1711678535.6296403,84,87,39564,22713,102978,45432,8089,18934,27720,9291
