,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711215519.7355058,30,30,893585,267918,15201,10711,25583,5486,4132,2757
1711215520.7401812,23,27,2396006,1435049,191093,30652,113468,30652,19856,14622
1711215521.743274,16,17,192541,26005,351,1649,1018,589,400,424
1711215522.7475188,23,30,41256,27411,36796,12305,16202,11232,5631,5279
1711215523.733964,40,43,64280,16405,5996,1760,5915,3897,1203,822
1711215524.760902,48,48,304356,31826,4162,5812,3987,2226,2367,2493
1711215525.747846,54,57,75261,6980,1770,339,1158,535,760,238
1711215526.7604887,43,44,119795,84590,11083,4062,3018,2718,3396,1247
1711215527.7406554,37,38,41056,40762,6372,473,2119,3073,1321,928
1711215528.7360563,37,37,245100,40375,7695,2092,1729,3172,1448,749
1711215529.7644484,37,35,54172,33196,5562,3453,1525,2174,561,485
1711215531.7371833,44,38,98175,43487,2325,4957,3921,2173,1902,1688
1711215533.7619686,41,44,154093,34300,8461,2656,3634,1947,1129,962
1711215535.7611203,63,60,72887,10570,11222,5912,3823,5110,2578,3845
1711215536.772869,69,51,247049,36721,2177,4497,1945,4558,456,1098
1711215537.7530735,75,61,50983,2043,2354,541,473,430,589,545
1711215538.7569163,64,67,57278,32664,8187,10364,16578,7250,1900,2809
1711215539.7443323,63,74,6453,3512,11301,12078,5747,4496,1734,1437
1711215540.7669709,66,74,169382,8346,873,1167,2012,1661,628,331
1711215541.7495697,70,63,22479,9374,2309,1884,4021,2049,1404,1009
1711215542.760789,78,67,18904,7868,9101,9003,11711,9217,4205,5401
1711215543.73714,78,53,39802,18901,5721,2335,3460,4492,1231,1468
1711215544.7387562,77,60,28456,7064,1071,3504,1594,1495,1199,1563
1711215546.7376883,75,57,7451,16353,5943,3136,6822,7670,4528,1530
1711215547.7638109,74,54,189564,17848,1591,2943,3852,2403,1023,424
1711215548.736556,75,51,28973,21103,7926,10099,25579,6650,3781,4137
1711215549.746396,75,41,15536,72725,3414,11345,13245,16223,6802,4567
1711215550.7500687,69,41,16307,16376,5326,487,1088,2852,872,541
1711215551.7457547,77,54,6434,10275,4382,13502,3568,7403,1011,1366
1711215552.7371485,69,56,130785,4989,1905,556,508,589,330,289
1711215554.7335696,54,54,57323,35102,1322,4356,3566,2593,1219,2143
1711215555.7371469,48,51,10942,23085,17941,8390,9500,6310,1439,3857
1711215556.7493305,47,54,60772,10308,6284,1099,1284,1057,1309,1323
1711215557.7528534,56,53,7022,33685,2206,10023,19058,7575,3905,3044
1711215559.7512589,64,67,84069,34825,16605,21493,15152,10984,7489,4478
1711215560.7473483,74,67,27481,11565,7029,9243,8079,4955,2624,4168
1711215561.7588315,75,78,67630,907,219,1349,1047,515,265,222
1711215562.7618012,67,74,65748,44518,18758,6916,9637,5029,5488,5534
1711215563.7451212,47,66,198310,93823,15183,9978,3070,1102,576,1464
1711215564.7625268,38,53,33046,57288,3117,6301,6228,3778,5390,3172
1711215565.750448,34,48,21430,21149,7788,3766,8576,3923,3852,4275
1711215566.7442956,27,53,42131,22839,13419,7330,1676,1629,416,854
1711215567.7241523,41,69,51338,32095,36990,54944,12866,6424,5741,3148
1711215568.7511826,29,69,235534,89221,7441,4667,4420,1174,1702,614
1711215570.7514877,37,64,53619,67983,27276,10913,11515,9423,8074,2030
1711215571.7542686,48,57,63658,14585,5902,18664,7560,8554,9112,7440
1711215572.7410336,50,74,65068,86318,59922,11212,15466,2103,5281,3455
1711215573.7623644,44,77,11768,6590,3201,2391,1606,813,526,518
1711215574.7436252,44,78,94176,26456,14591,3803,3398,3768,1061,1138
1711215575.7369385,41,74,19200,7364,888,4876,2299,1870,1701,1102
1711215576.732178,67,69,12107,19563,11531,10946,14164,18922,2124,2027
1711215577.7665112,70,64,105705,18003,5493,2222,2009,2306,1131,974
1711215578.7486482,74,70,25457,20532,12718,20982,8573,6283,4099,2773
1711215579.7500403,77,70,3647,10052,3404,5921,5100,4645,3878,2288
1711215580.7404268,69,83,17908,5783,12626,15631,5771,6642,3283,3572
1711215581.7350867,81,77,4694,11502,3380,1362,5454,6318,1075,2980
1711215582.746731,81,70,10368,6121,763,4172,1688,1527,792,565
1711215583.7739124,75,69,153391,71300,18631,15893,13656,8616,3676,4787
1711215585.7400982,63,64,140967,132510,16315,61402,34841,29566,5656,6898
1711215586.744254,56,61,162409,32776,5898,9171,3208,2574,3576,2510
1711215588.7516634,48,57,78101,36826,13801,2070,1982,1818,1501,1069
1711215589.7468202,41,51,1171538,95940,10969,8488,6884,7507,4224,2314
1711215590.7515213,56,56,53314,10879,13673,17036,13597,18974,6238,2785
1711215591.7548635,56,63,33678,36857,12188,18131,3657,5190,10950,3693
1711215592.7514153,63,67,62808,11325,8859,2670,2906,2096,2640,3011
1711215593.7446828,70,90,4993,520,2668,4079,1101,1424,2586,1629
1711215594.7572782,69,84,19507,9068,2490,5457,6975,7019,7353,6405
1711215595.7609098,81,88,15867,8012,12809,10113,8655,9908,8705,4768
1711215596.7481866,93,87,10745,14918,18667,12886,20915,19213,12654,4597
1711215598.7392497,94,69,4362,9972,10559,8405,9993,14881,18570,8655
1711215599.7589555,80,64,63687,31583,13462,4589,5231,1981,2082,1394
1711215600.7401478,67,54,9745,73809,6394,12213,10794,9178,10412,4449
1711215602.7327204,51,61,105028,17988,7368,5429,3593,1338,1539,3549
1711215603.7339888,54,51,360532,139028,9328,11888,6190,9648,7719,3796
1711215604.7384186,47,56,1861700,60185,11891,16699,10685,2514,4316,1486
1711215605.7396076,29,51,80642,53720,15583,1764,1281,2788,1105,1470
1711215606.7374241,54,48,30150,1568,3968,7511,11661,23220,5382,6482
1711215607.7384565,48,66,206396,27196,30042,7158,1993,1856,3646,1176
1711215608.7670858,56,61,539792,64933,8407,7283,8371,7947,9382,2309
1711215609.7417164,67,66,35788,25454,16428,13668,12309,13738,3627,3756
1711215612.7346768,57,61,7669,24403,2092,19697,9418,8169,4052,4280
1711215613.729448,61,53,38421,7388,1472,1951,3313,4415,1030,1628
1711215614.7331364,75,60,4239,7952,6623,8760,11986,10333,5957,6339
1711215615.7292688,75,60,6910,18381,7181,4582,10366,3378,5633,1748
1711215616.7331688,70,63,33988,49536,24261,25397,10889,9740,8960,6345
1711215617.745167,53,74,56469,25445,16398,2115,907,1340,1268,845
1711215618.7493525,43,69,19495,45716,13626,13680,11838,7826,5562,3003
1711215619.7430289,43,69,48138,22301,2461,9567,7103,4507,2644,2448
1711215620.7532074,38,67,43225,24538,10656,9208,3561,2076,353,1163
1711215621.7590308,50,74,15380,7327,12624,10436,7092,4757,4440,2239
