,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711228307.7792091,51,38,24528,39932,815,18150,8829,9251,9247,6167
1711228308.7761161,60,48,16428,40955,34978,17559,15137,11210,8791,6951
1711228309.7714996,83,57,8168,3617,6586,8437,6454,9850,3342,2688
1711228310.7681963,100,50,240186,8260,2350,1193,4162,5204,1164,1727
1711228311.7803812,88,34,104883,34596,1419,1865,3233,1247,1174,334
1711228313.7786937,69,13,143565,23362,1489,4486,2575,902,318,370
1711228314.7646098,69,38,10144,5860,13609,8842,6113,12818,4787,2872
1711228316.765139,88,54,824826,56380,19902,5961,7664,9376,1929,5012
1711228317.7623215,100,64,123167,20338,18131,7702,9277,27740,1965,2327
1711228318.763963,100,53,6563,1586,643,1558,1105,3206,558,598
1711228320.773094,94,40,25035,30658,6365,9290,7774,5023,4577,4262
1711228321.7595475,88,37,2154,20123,5435,6775,5655,8086,4377,5192
1711228322.763672,66,37,121473,107330,37332,16363,12370,9421,5981,6496
1711228323.7565377,70,41,24779,14405,3389,954,4662,3641,2512,965
1711228325.7580466,83,54,4887,11170,1029,5996,5512,5475,7187,2420
1711228326.7617059,80,56,22083,32777,13031,7313,3300,2103,1261,638
1711228327.7569714,78,74,44199,37442,23050,12462,9696,10961,3950,1856
1711228328.7608874,64,64,36963,55685,31476,10842,18219,6808,7711,2588
1711228329.7643669,69,50,10704,17222,2564,1826,11618,11587,2535,4590
1711228330.759838,75,63,70174,44692,56427,13091,9013,7714,4344,4914
1711228331.7648633,80,64,90488,17068,9096,15439,6803,12551,9045,4369
1711228332.780543,80,56,332251,20016,1966,6662,6714,1809,2293,656
1711228333.7765045,67,80,13518,45969,23264,17038,8566,11745,14960,4178
1711228334.7735417,74,44,86574,17947,342,2168,2367,2438,1145,2367
1711228335.7617328,60,35,34662,58604,8232,21589,26663,5558,5008,3485
1711228336.772252,75,41,11688,7935,1502,11893,9771,9838,13348,2574
1711228337.776458,83,50,10161,14824,17121,33098,12646,24151,3270,1974
1711228338.7794502,91,63,1812,22370,6234,6501,15056,10753,3350,6803
1711228340.7628114,87,80,52129,18752,4982,5489,3419,2616,1176,337
1711228341.7737703,84,70,4635,1282,641,2533,2668,1364,870,1441
1711228342.7709517,84,75,33365,24494,8992,6248,6821,11800,3816,4952
1711228343.7738023,80,80,25334,10536,31243,45870,16924,7975,3088,4165
1711228344.7707803,90,80,2728,5018,5338,5534,8880,5947,5888,2444
1711228345.7741306,77,61,40172,42914,4618,3600,6110,3145,1098,690
1711228346.7601824,74,54,9232,4866,1133,615,595,1353,1011,1857
