,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931980.0546775,30,35,764317,1260708,533286,371835,101513,80819,47753,24849
1711931982.0636497,37,23,5019,14380,13055,4643,6747,5883,5082,2186
1711931983.0527656,50,7,12379,26813,2572,6401,4283,8371,5859,3116
1711931985.062643,75,24,483381,59313,61383,21007,5010,9285,3123,5577
1711931986.0516748,74,29,6979,7049,12968,14057,15547,5826,7843,11738
1711931988.0606508,54,23,492453,70161,11193,9526,6640,7265,6913,3318
1711931989.0500846,57,13,49280,12039,5534,4389,2649,1923,1343,2090
1711931990.071204,50,10,68173,51128,17254,32231,6584,7655,7125,4350
1711931991.059643,51,1,54129,37066,10899,2056,3725,7193,1892,931
1711931992.0804179,38,1,278105,16245,2854,1076,2240,445,509,262
1711931993.0696445,48,1,25183,5205,14617,11940,27308,8148,4532,5147
1711931994.0596497,54,7,6984,13051,21796,6144,5025,5361,9633,6149
1711931995.0804164,43,23,206222,39419,46840,12491,10748,6014,4654,6757
1711931996.070144,64,35,294595,21923,26268,18011,45468,11370,9039,5741
1711931997.0586894,69,35,426775,25156,16661,13718,8025,19083,17410,20515
1711931998.048609,69,35,608357,318483,74691,22179,132512,48200,19001,26992
1711931999.0677834,69,34,1239649,28829,34114,12752,4761,10629,7112,4529
1711932000.0559523,69,21,2002693,133546,39078,21616,14896,10045,9053,9391
1711932001.0447445,70,23,17073,14989,8081,14692,14010,7278,9406,4594
1711932002.0649958,61,21,7696,13046,10560,8220,20731,4950,8421,10248
1711932003.0531497,50,1,64064,30178,2325,4361,8584,1706,2970,1617
1711932005.064141,43,1,195889,161850,43956,15966,27980,18048,12474,7546
1711932006.084203,29,3,70329,54256,23259,36044,11443,5492,7321,4716
1711932007.0718796,43,11,377516,15120,3813,3456,3056,2973,2801,1608
1711932008.0621495,48,17,41903,23726,24274,39238,23241,8286,36640,10217
1711932009.0851507,40,16,317816,27060,4986,4458,9993,1519,1108,1787
1711932010.0435684,50,30,14125,10915,36528,38145,4572,9483,11590,6462
1711932011.0636733,51,34,76748,39089,3214,25381,12198,12614,6890,5416
1711932012.0543187,40,11,167163,21295,1357,1360,1881,791,972,252
1711932013.0441523,67,17,14569,15735,17015,5037,33713,20514,8346,6540
1711932014.0646482,60,1,105993,75443,20627,28387,14331,7008,11513,6922
1711932015.0537028,56,13,365241,47804,38999,42227,13020,15694,9100,13669
1711932016.0435712,77,35,22327,17621,33209,19550,19275,15420,21132,12801
1711932017.0635445,57,57,9159,21660,98233,4572,7252,12585,9735,10231
1711932018.0539253,69,50,260377,49263,5496,14635,26947,11590,5013,6565
1711932019.0575402,81,47,12250,14042,13159,10638,4585,12786,4823,2688
1711932020.078633,75,40,15736,11636,7074,6791,9095,3499,4476,2079
1711932021.0681474,80,27,91486,7303,4334,7172,4193,2986,1752,1166
1711932022.089052,80,35,9412,10655,2021,17872,28784,4653,2155,3887
1711932023.0461104,63,43,61393,16814,43529,13082,11343,4799,9281,5212
1711932024.0649657,70,50,6412,5381,10580,22570,17568,12733,10723,8437
1711932025.0549302,75,48,7596,12446,13799,1714,5902,5410,2187,4533
1711932026.045431,75,51,7855,27478,25594,10131,23169,9686,4776,2925
1711932027.0651264,88,47,16464,13464,19840,3111,4906,7756,4002,6824
1711932028.0550284,75,37,156564,52754,23746,9888,25099,8303,18062,5743
1711932029.0446467,75,30,11705,40050,8162,19928,8705,13214,7151,7794
1711932030.063727,80,38,7921,27229,24228,29603,5710,16580,6636,17541
1711932031.0516474,80,40,957,8479,16073,6076,3527,7465,4909,3262
1711932033.0629115,84,44,148375,21957,2768,18418,14012,8208,4549,3243
1711932034.0506525,78,35,16349,35808,10264,19627,19057,8475,3807,3769
1711932035.0716743,81,35,3305,6046,10865,11684,5870,9846,3897,7847
1711932037.081979,77,40,18088,6933,5573,12028,11726,9550,2917,2219
1711932038.0702062,75,53,8527,9867,15235,15800,7833,4243,8522,7115
1711932040.0491421,93,48,4525,9328,5715,11221,4970,8792,5868,4158
1711932041.0700064,83,51,14131,18043,24960,13911,13773,7825,6485,3470
1711932042.0601523,81,44,617818,26623,26140,11805,16463,6882,4903,7240
1711932043.049649,61,44,187016,65288,9773,47016,21817,4268,7636,5728
1711932044.0704029,63,38,152707,10739,9520,10693,24408,12803,16347,13297
1711932045.0591626,63,30,597283,49245,27965,16318,13721,13940,17056,13110
1711932047.0686722,74,27,15826,34792,6526,22540,23340,9605,7025,7055
1711932048.0596435,48,29,45731,27848,1653,14692,4222,1688,2936,1290
