,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711680375.4606705,37,43,32731,134727,34115,14499,9974,10230,4420,2624
1711680376.4583004,37,43,710255,184020,45032,42974,12327,19564,8494,6610
1711680377.4740438,37,43,925240,206980,81344,87604,113938,76724,114482,105284
1711680378.4542174,37,43,2196365,57488,24983,119199,32938,21807,2575,1289
1711680379.485563,37,35,118210,23734,2620,2362,1571,1243,383,329
1711680380.4521174,38,27,46737,23918,6443,8904,7414,7522,5799,2056
1711680381.483723,37,48,90205,24505,22079,12833,2971,13019,4663,5566
1711680382.4528115,43,51,210156,34481,15407,6711,9827,5401,4051,4863
1711680383.4564297,43,57,183830,119678,32912,16106,8599,6908,3223,3945
1711680384.45047,34,54,494135,168215,24569,31608,27067,14521,2224,948
1711680385.450512,34,54,1760380,452958,667368,749495,254602,123862,404411,334537
1711680386.506575,34,54,1006189,196088,118828,70031,45758,18889,21066,10551
1711680387.4718213,21,41,263991,85217,30088,6692,15058,9352,4113,672
1711680388.4681938,16,35,1212999,95214,12846,12913,9424,7516,1328,1649
1711680389.4672425,16,35,1647596,1434247,890422,1237587,712546,361328,158249,58522
1711680391.4653158,16,35,63761,62201,49239,138401,79687,463561,614900,677019
1711680392.4617221,16,35,586658,259217,148858,106752,54712,20547,13776,9424
1711680393.4937258,16,35,1430738,209994,613034,731074,490884,255106,133125,115804
1711680394.4553096,16,35,239903,87496,8251,17346,8430,28730,32113,22632
1711680397.481564,16,35,571,127,34,35,14,7,5,4
1711680398.4521153,16,35,50248,4578,2881,2719,1043,1092,992,1653
1711680415.4703941,20,35,443297,247301,43843,18774,12012,6809,4871,2250
1711680416.4699068,37,34,524705,110098,6956,17011,20133,17317,3005,1295
1711680417.4666455,53,20,220090,175050,6670,7147,20074,26957,2650,2630
1711680418.4976785,53,20,1534429,151380,48568,37967,11965,45847,10262,891
1711680419.4631295,53,20,323048,86142,26660,12368,9466,13953,6124,5689
1711680420.4601018,80,35,1368735,93495,21067,65469,35549,39535,29997,10756
1711680421.4607882,93,50,1210692,77122,51864,53306,15711,13990,8541,4267
1711680422.4930236,93,50,837790,27209,6464,6654,1495,723,345,171
1711680423.4539382,93,50,687239,80949,12730,14391,13775,4209,5015,1592
1711680424.4490829,93,50,678662,171199,134029,51590,82233,41453,33827,21424
1711680425.7509577,93,50,578595,41307,2041,879,6778,8128,1965,526
1711680426.472996,93,50,87474,180103,130519,47336,7171,39410,25870,3447
1711680427.4804053,93,50,73672,19591,3532,4478,1995,911,479,467
1711680428.4653144,100,70,243009,7317,9386,12674,6512,6219,3274,2456
1711680429.4619992,100,96,448230,39009,38479,16823,31100,20049,17704,20678
1711680431.4737372,94,78,1648494,23123,4779,2703,5255,2153,1478,1452
1711680432.4702132,75,57,274554,29985,3740,2807,4104,1325,972,4368
1711680433.4497025,78,48,14887,42117,5647,12259,3246,21646,23691,25256
1711680434.4513457,91,43,11973,27611,10148,7328,34416,21747,20603,15910
1711680435.4517093,100,43,657159,59439,480,27377,15357,33191,22408,13636
1711680436.4807093,100,41,755951,124831,19040,9402,22216,38747,43584,37975
1711680438.4737425,96,50,572967,99333,4612,34691,12697,24281,30399,13301
1711680439.4613018,77,48,121899,24499,3614,2688,1819,2346,5434,1888
1711680440.4895325,61,64,702398,42730,21163,14827,8077,4371,1262,899
1711680441.455214,61,64,1209044,79304,74938,31205,17488,12369,9941,1391
1711680442.454336,61,64,619000,21352,42393,45219,11015,3091,2035,1947
1711680443.4531488,61,64,1917281,166730,194917,128939,42289,55752,8598,14137
1711680444.4532483,61,64,964698,143519,13290,54386,32480,91149,48192,105566
