,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711223267.3948276,43,38,1678805,411370,32390,37233,77578,20771,9394,8066
1711223268.359566,61,37,794023,144354,11306,12730,15936,19916,5398,4775
1711223272.380142,81,83,798454,33739,18080,4910,3365,3056,2077,2250
1711223273.3909168,77,87,44496,9247,596,10220,2139,4399,1761,1154
1711223274.356375,70,81,34969,5486,3506,1779,3113,2112,4712,1379
1711223275.383199,100,74,24824,20600,2814,5921,6399,14779,16194,10904
1711223276.3711617,100,75,76930,50435,11446,42129,7096,8264,9623,2720
1711223277.3915102,88,67,21866,47477,7636,7955,6500,4498,2566,912
1711223278.3866243,93,69,24363,6970,2831,11574,11031,9826,2620,3868
1711223279.390028,93,77,5786,6306,11688,5668,14595,10902,5009,4149
1711223280.3667989,88,56,27918,42771,905,2233,4847,2620,1142,1137
1711223281.3710554,100,60,89081,61672,16559,29586,6539,33696,3584,1659
1711223282.3880243,93,67,4761,12531,29204,8411,6976,7844,8002,3344
1711223283.3801658,93,63,23899,11248,1450,8572,8780,10466,2783,3433
1711223284.3528392,100,83,22403,8023,9960,13396,12338,15868,7361,5162
1711223285.380272,100,81,59600,25265,12604,4139,8796,12420,3770,6849
1711223287.3714602,91,69,117021,157747,10311,9695,19629,14093,6702,3906
1711223288.3753781,87,75,15777,5362,4670,7863,1910,5063,2715,1434
1711223289.3931715,78,66,350172,78212,699,16274,31685,12871,4242,5358
1711223290.389817,88,57,13241,32811,11737,12361,11465,13472,7038,4565
1711223291.3542306,90,81,14568,23163,18344,63339,5267,9859,4381,4427
1711223292.3810713,81,81,529350,16891,13621,29110,18112,7748,18555,6484
1711223293.377904,83,80,122639,26178,1376,2952,7520,4751,2084,1176
1711223294.3902414,78,77,172511,16598,4038,2663,3867,3776,2490,1030
1711223295.3679826,81,61,23410,16022,964,5357,4618,2564,3886,2097
1711223296.39889,81,51,1420208,576579,138469,58886,39311,106264,42237,21208
1711223297.3676255,77,56,725638,166296,12044,29442,9918,19433,14274,5101
1711223298.3859358,63,61,430243,26558,13666,5709,4692,2378,2970,2589
1711223299.382339,51,69,726164,150244,71266,52433,10387,11302,20219,12266
