,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711933351.758332,47,51,7681,13151,7565,15066,8564,8867,4023,6070
1711933352.7787747,41,64,24736,30166,15679,16268,5399,9127,8833,5418
1711933353.7675464,53,70,31767,16064,3692,21802,7127,13835,4279,6249
1711933354.78967,35,53,721960,142617,20194,13288,14342,5439,3982,3026
1711933356.7672255,38,47,58542,16838,4182,10329,8847,8020,3162,1768
1711933357.7571535,10,50,43103,7677,4412,2253,1102,562,478,440
1711933358.7771044,29,61,1839628,72266,32775,23697,44977,16759,7378,8264
1711933359.7671845,26,57,193841,153694,193783,9977,16904,25738,8291,3868
1711933360.7886708,20,80,812419,16895,31135,17586,13603,11230,4167,1696
1711933361.780149,38,93,296856,36147,41852,41923,19186,16989,19126,5006
1711933363.7586536,30,91,401580,89321,88834,56738,59287,12124,4057,7910
1711933364.7764828,27,77,17723,42418,31211,17169,24921,11711,7822,6128
1711933365.7671814,14,78,61474,16453,34251,10740,7196,3566,1071,1787
1711933366.7886784,3,90,174822,15538,14423,5091,7229,1869,1250,908
1711933367.780196,8,87,85196,50320,62638,8226,20933,8024,5054,3434
1711933368.7704175,4,100,34296,10812,76158,32093,12014,12678,3151,2301
1711933369.7896278,10,94,97783,9838,26267,4406,3764,2818,2438,789
1711933371.7681503,8,91,27456,15397,68543,7607,18025,7782,5924,4954
1711933372.758183,7,67,72673,16805,17311,3472,8621,3640,1243,1814
1711933373.778351,17,60,448082,26143,58214,14316,24353,16826,4554,11308
1711933374.7664204,34,63,43229,31432,44787,28683,25648,10802,8639,4279
1711933375.7564542,27,41,19191,91473,40738,14994,20409,8777,2958,5187
1711933376.8077414,35,40,57336,14380,4143,12891,8023,4691,1810,1126
1711933377.7664204,27,27,28282,110070,26289,36420,9440,16880,7381,5680
1711933378.7546551,21,27,30857,34524,59032,14571,25424,6724,3323,4293
1711933379.7746644,23,43,62182,9315,8259,6653,2184,1721,1320,559
1711933380.7639596,34,27,937110,84459,5577,33995,18355,41522,33175,16364
1711933381.7524238,34,17,1528433,273881,37258,41305,24168,31793,16503,13294
1711933382.7706816,35,1,65223,42910,5728,2962,5858,3821,1568,1916
1711933383.7602804,40,1,25043,55755,34238,10055,22418,10703,10339,5259
1711933384.7495878,26,7,629305,63469,85451,19766,24738,21702,7816,4437
1711933385.7695632,20,11,392748,276086,39205,49381,27891,23127,14587,5351
1711933386.7579782,17,34,164247,36155,36018,2792,15288,4926,4371,1147
1711933388.7676055,16,47,27112,32474,41256,23337,13905,11415,6562,5247
1711933389.7581484,13,77,27284,13806,113454,12257,36314,7439,6364,6358
1711933390.7471592,29,69,31596,41588,33499,9537,33130,16526,4707,5117
1711933391.7682083,26,63,42856,82993,58874,8276,25052,10629,8950,5631
1711933392.788153,23,69,11128,18108,75307,4159,19893,8202,6686,9284
1711933393.7781494,29,64,32748,47343,116048,8430,28582,14084,6331,3434
1711933394.7676497,16,88,52549,8943,21691,13648,4032,3379,3273,936
1711933395.789148,23,96,18084,51011,88603,10364,28384,16883,7388,5312
1711933396.7490857,21,88,42592,41601,56413,18270,26725,10671,5139,2750
1711933397.7696517,30,80,127905,17714,19589,12049,15085,7781,7315,4176
1711933398.7911184,30,51,37483,76956,22499,17557,32976,9866,6788,2415
1711933399.7510173,29,47,60542,22947,42522,13596,32805,7719,5064,2903
1711933400.7722247,20,47,187594,92151,104789,15047,19854,7830,4353,2571
1711933401.762976,1,64,20055,29803,183321,19109,8108,7042,2742,2393
1711933402.7541583,1,93,62788,31160,152915,12385,16762,7669,7276,6512
1711933403.7721448,1,100,133956,6900,18323,10215,5141,1434,842,798
1711933404.7621083,1,100,24428,16136,58821,42296,15888,7120,5135,3760
1711933405.7517176,1,78,316493,125077,36546,41736,17548,15632,4952,3237
1711933406.773187,1,74,15008,15389,87653,43150,40406,6305,4083,5485
1711933408.7841537,10,38,34110,28866,40266,18856,13592,14820,6639,2450
1711933409.7716434,4,48,102525,39064,95332,2786,31319,6966,3822,2974
1711933410.793151,20,41,103635,11148,22105,1943,4465,3895,3192,706
1711933411.7530425,35,60,383654,58667,39186,45203,8629,11507,4561,5616
1711933412.7756517,24,54,188268,61484,52293,17761,16780,12149,3659,4093
1711933413.7661653,37,50,104293,51637,43200,41990,28025,19521,2327,3556
1711933414.7561603,21,37,144289,174112,65687,9519,24873,8937,11023,4337
1711933415.77565,27,30,163540,58056,52606,13858,24069,17627,6136,8448
1711933416.7659416,30,34,378759,51399,46072,27806,19018,12403,6529,14313
1711933418.7484152,47,20,91746,4783,4723,5876,11997,3565,1992,3524
1711933419.7677002,30,23,521381,61299,44888,43271,21979,6504,8333,3408
1711933420.7571442,27,7,321068,113967,19472,19866,38154,11496,9548,4778
1711933421.7751486,21,13,1127653,145100,32071,28064,34842,9964,6184,3532
1711933422.7660027,1,27,138019,17447,40936,2190,6308,1663,1167,1098
1711933423.786158,3,16,36579,82943,42978,18754,58161,9918,3629,2316
1711933424.7767215,1,23,214957,88110,37471,15771,22532,7543,15484,10293
1711933425.7668672,8,51,25819,11890,83508,49964,21580,14380,3889,5058
1711933426.756164,21,41,394589,111680,97846,9223,21924,15396,4540,2339
1711933427.7791631,17,60,26977,23513,71724,29157,18077,7570,4726,4892
1711933428.771163,13,75,13905,53093,85624,10270,8508,5608,12703,4001
1711933429.763163,27,41,513795,16949,11843,5323,50107,12016,5632,6144
1711933430.7831519,13,29,389708,344703,57514,41995,21918,7454,11606,3453
1711933431.7733974,16,27,127771,29024,59541,18444,12150,6229,8261,6378
1711933432.761822,20,27,139215,63622,96566,26943,35919,6287,3385,4881
1711933433.751148,3,51,38980,3800,12381,8381,9183,1563,648,1303
1711933434.7714431,16,66,66683,22199,24273,4483,4112,2715,3619,1022
1711933435.7596493,21,53,81435,14390,7757,3531,3434,2503,837,1758
1711933436.778654,21,56,651001,47082,95114,18451,20809,5383,8775,6397
1711933438.7600121,26,60,4213,21226,69368,16065,11217,11522,3620,7884
1711933439.7505274,17,80,196172,29554,158950,11442,14072,9777,8624,4271
1711933441.7616937,21,81,23753,50288,66010,14093,15128,4211,5595,9345
1711933442.7834766,26,67,75398,7685,9205,2846,6610,2890,2911,1519
1711933443.7716644,24,57,33336,39293,80808,6078,15587,5768,7048,7662
1711933444.7630348,27,51,95988,40234,49253,18973,34273,10753,8010,3668
1711933445.7527447,51,50,19865,25400,42338,15670,11132,22089,7038,7134
1711933446.7726507,41,51,79302,93001,73017,10334,13551,10348,5559,3073
1711933448.7536652,41,35,78353,63329,67556,12291,35180,10987,6022,7199
1711933449.7741592,29,40,23526,25246,35308,35323,17509,7680,5443,5892
