,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711229755.7561185,54,30,638822,79896,2269,7279,7370,8035,8567,8311
1711229756.7572756,50,44,387379,58830,14546,5475,2760,3744,4282,3257
1711229757.7760603,69,67,643682,52059,38224,5268,2583,11062,6090,12720
1711229758.771947,93,84,126023,30664,3834,12326,3476,6371,2141,4980
1711229759.7612777,100,100,50073,25637,19251,4934,17417,9701,12716,17407
1711229760.7622871,100,100,87306,81203,15712,4095,7003,8338,7660,7123
1711229761.7664602,100,63,21692,22675,515,1649,4714,2809,4900,2198
1711229762.7640603,75,67,961796,149462,27184,77402,27863,13927,38245,21546
1711229763.75023,57,43,244654,22861,1895,1421,1155,2101,1102,2365
1711229764.7548523,47,38,145134,69636,7898,5451,9261,4923,12050,7143
1711229765.7477927,60,63,47879,8702,2942,1852,4320,4752,3595,5961
1711229766.7741525,69,51,19464,71976,18204,10097,9177,11643,19439,8002
1711229767.7638402,75,61,272121,47043,4467,11210,19756,12803,6526,7933
1711229768.7652285,100,83,36577,10655,11066,4409,10605,9138,20095,12186
1711229770.7593188,100,80,61283,13037,7264,3354,10443,5955,19427,8623
1711229771.7713795,88,77,749889,82965,13086,4015,14890,10314,14472,6759
1711229772.7672172,60,74,940204,277307,138329,18917,34621,42875,32430,32162
1711229773.7785344,60,74,1770113,265415,278664,14961,44112,77131,25923,36147
1711229774.7646117,40,93,1447205,388836,287052,259683,347370,170924,253153,223144
1711229775.7678285,14,96,979169,1522024,220858,441645,122419,58678,101058,93481
1711229776.7816758,3,100,1694183,1294596,156342,121740,91392,49695,99478,65155
1711229778.7556093,1,78,1033423,504072,59860,22317,61438,32190,42077,13812
1711229780.7552547,16,100,415805,114018,77029,3603,10200,15201,22930,7397
1711229781.766458,10,100,304244,25638,20644,7105,6214,3783,7463,4828
1711229783.7653205,11,67,1925910,129058,20663,8305,41624,21309,11926,29412
1711229784.759662,29,63,20562,24091,5656,18279,14709,17761,20586,7166
1711229785.7573888,29,35,65775,27959,3010,1665,2993,2224,2802,3103
1711229786.7525556,48,60,52641,17665,7258,1898,1344,4976,5750,2384
1711229787.7823484,66,64,6747,4013,1755,1431,4400,5186,1375,1546
1711229789.7562034,47,63,248689,122914,10358,19414,8600,9268,3489,3123
1711229790.7512467,38,60,556704,21632,7475,805,4821,2638,2125,3160
1711229792.771997,23,57,168520,51294,2983,2232,9332,6572,10835,3065
1711229793.7532585,47,74,27747,5392,5881,6467,2692,8491,5348,1666
1711229794.78826,44,83,1138539,47715,15918,36825,9277,7291,8809,9421
1711229795.7609313,51,69,2334661,53126,16345,28378,32590,19980,21984,15976
1711229796.7647622,69,90,69914,45029,4650,27374,24836,46115,41229,21383
1711229797.7682962,56,94,81364,12177,13668,8480,2595,5501,3543,9400
1711229798.7796419,81,75,4975,34664,9018,6088,7029,33443,8995,10844
1711229800.779215,66,74,88619,63696,13931,17277,26760,14863,11842,12927
1711229801.7536526,54,56,90224,93492,14374,21157,8261,7060,7279,10270
1711229804.7536354,34,77,12087,34556,28998,14450,6666,11882,18521,3911
1711229805.7661815,41,67,65198,16335,2399,1585,1980,2487,4160,3074
1711229806.744767,41,78,6985,10376,22933,20948,7089,10380,8715,9327
1711229807.773375,63,94,30929,5011,7380,10913,6696,15629,7969,17036
1711229808.768089,70,78,5928,11702,5625,3536,6965,7160,11762,5905
1711229809.7694452,87,90,5659,6331,2095,5521,2453,6506,5323,7164
1711229810.767267,97,54,10964,31157,3356,3364,9749,18842,10244,9103
1711229811.7634165,97,50,12497,7784,6682,9102,7938,17090,13911,4608
1711229812.77354,100,38,8666,17095,1424,3905,9177,10063,11646,6780
1711229813.7717552,100,38,6026,9815,4045,9960,7898,9796,12601,8149
1711229816.781344,47,100,187262,11339,11268,6479,4551,3261,1492,1575
1711229817.7762773,34,94,284166,27843,10258,3091,6433,5657,3323,9107
1711229818.778407,21,74,153458,37878,1779,5265,5317,3028,3972,2529
1711229819.756752,24,53,65720,8657,2320,1480,1650,1131,2219,2077
1711229820.7630394,29,44,444394,102754,9229,53702,7697,28157,18482,7299
1711229821.7586675,27,38,1079845,28405,3147,5714,4128,4791,5067,9632
1711229823.7518067,35,56,36057,46308,30598,48226,9139,10566,8083,7202
1711229824.755145,23,54,1021216,61674,27360,4794,21143,6096,3297,5789
1711229825.76554,4,43,599553,889908,43481,40369,18550,22828,36243,21611
1711229826.7690682,1,30,206162,61727,3879,1618,2699,2443,1216,2258
1711229827.7629938,1,21,870758,156927,44237,76668,41240,20324,66222,14036
1711229828.779298,1,21,127063,14440,4317,4327,6109,2793,3261,3994
1711229829.764418,14,43,177914,50887,8170,26074,16669,9125,3670,8335
1711229831.7779698,13,56,10202,14120,2351,1225,462,486,147,779
1711229833.746123,17,47,128059,75766,52350,8898,20626,20653,19950,16289
1711229834.7425234,30,48,38401,6446,2651,5287,4622,5013,6444,1867
1711229835.7765374,41,30,87246,30246,769,1293,1848,2088,2662,3352
1711229836.7725976,27,17,192307,104121,4471,1153,4859,2578,2850,5081
1711229837.7684572,34,20,459794,17551,14996,9304,17153,10404,12683,10335
1711229838.7715902,27,21,54227,39404,20276,11482,10093,15235,14994,8654
1711229839.7677093,43,48,21008,27910,8909,9527,8299,10889,19839,12326
1711229840.7547758,80,69,25828,30012,7505,13071,5583,32756,13106,8213
1711229841.7517939,78,74,74856,5209,1132,4771,1277,2407,1899,4659
1711229843.7819834,84,61,7586,7900,3867,3292,9006,22135,13228,9016
1711229844.7520053,63,64,58898,36194,7702,10111,2784,6645,4883,4706
1711229846.7733138,29,44,18926,29156,2576,3797,2155,1137,1261,1151
1711229847.752345,1,48,951772,227085,28056,37923,61148,20041,15669,7982
1711229848.7744663,1,48,191271,27846,7295,8076,2834,7062,2841,1568
1711229850.7635942,10,56,372443,60400,14343,15118,6942,3459,3834,3379
1711229851.7395046,26,37,19094,18329,850,312,3781,5669,3981,4865
1711229852.7705264,16,26,100508,117914,11431,11747,7473,9321,13286,14199
1711229853.7622933,29,38,46497,22707,13287,19958,13503,9395,31770,31404
1711229854.770944,50,44,64982,41428,45327,11615,10044,29911,21542,32755
1711229856.7730446,41,84,352803,80780,18757,28903,4789,4996,8124,2532
