,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711679482.304667,51,30,1687249,34409,10835,9029,21664,16508,6313,3497
1711679483.2667341,48,29,92254,106839,24962,36305,7991,11309,5639,4507
1711679484.2933066,56,17,251963,29599,6628,3638,12223,8501,8881,3625
1711679485.2833755,48,24,67124,69289,43508,37401,7295,7231,1719,2190
1711679486.8064213,24,37,349091,138218,58441,50017,11480,9680,8056,3781
1711679487.2845564,23,27,367539,45838,5082,9545,8220,3559,3038,1692
1711679488.280025,4,37,638494,122052,42959,17850,17836,7460,4048,2431
1711679489.4033043,21,23,74708,43446,14124,8021,10219,17977,10202,24382
1711679490.272157,34,16,47309,19501,7078,3764,5329,2951,3990,606
1711679491.2716866,40,35,145395,47614,67646,14887,12489,14508,8769,6349
1711679492.27458,53,48,126569,14945,28190,18593,7754,9109,8881,7981
1711679493.3140607,47,44,10472,66529,13993,3625,10680,10657,10259,8316
1711679494.2990563,53,51,448385,39573,23955,21316,18056,14782,5386,4853
1711679495.2855413,53,47,121247,89528,85068,9161,5996,23958,4100,3137
1711679496.2924023,43,26,666867,100791,20984,8849,5755,7153,7555,2792
1711679497.294521,40,41,70345,55966,22729,27957,14408,9402,4572,3995
1711679498.2906308,24,20,610120,230280,11883,17762,14326,12712,6289,6850
1711679499.2699797,20,23,325664,55501,72930,2012,10645,9509,4790,5768
1711679500.3054512,26,43,100050,22676,52628,11470,15745,8882,5164,4102
1711679501.275365,21,30,570261,144473,16672,26669,15801,9910,10373,2471
1711679502.2822616,16,47,111713,16916,5581,4655,4717,895,667,721
1711679503.2760892,16,30,81700,99928,10600,23811,11413,10611,6446,1962
1711679504.2765207,16,13,222483,118794,33681,10553,10978,15369,6452,2453
1711679505.2734878,27,14,155423,80778,19058,14530,18352,16398,4869,3577
1711679506.2731616,40,13,60155,26197,7450,5744,3044,3562,1205,1490
1711679507.2997434,50,11,62428,72463,5385,29839,41274,18992,23569,9739
1711679508.2644114,35,35,158955,54955,112437,75964,22375,6984,5415,1389
1711679509.2716851,34,40,107675,44189,7748,20611,7137,9488,11409,5928
1711679510.271788,35,56,46454,1229,1992,3505,1969,646,865,439
1711679511.2686203,35,61,171027,58407,13284,22150,20140,16783,10323,6911
1711679512.2643864,53,51,21311,30614,34217,9143,4136,11583,12910,3655
1711679513.265567,57,57,87556,26350,22124,22234,10263,16206,7354,3342
1711679514.2931924,60,51,23811,34720,4688,32933,9606,7833,5923,4509
1711679515.2909088,51,61,1115582,183766,85093,120529,29757,29460,11932,18607
1711679516.282601,40,41,646564,437666,41518,42291,17875,30203,10890,9255
1711679517.285266,29,43,25782,39045,43060,8542,3654,8015,6918,4853
1711679518.3165958,41,37,33108,13395,13187,3387,13954,9731,5276,4075
1711679519.290316,51,16,65581,42157,6434,3072,11433,11026,6170,13451
1711679520.2855964,56,40,20977,37276,52394,14566,12403,8052,8086,6211
1711679521.2815104,64,35,105845,8048,2877,6881,2561,3447,2495,1229
1711679522.2804713,54,34,138088,29478,9820,4998,3584,5371,2329,3681
1711679523.293888,57,51,209137,24303,10775,28850,14022,18988,18530,20345
1711679524.2909174,75,48,24599,6819,10593,12390,7844,11064,8162,7246
1711679525.3210998,80,38,13330,22209,4681,7818,9120,11265,8050,5734
1711679526.2877169,84,40,10623,19245,5410,9916,9808,7557,2225,2803
1711679527.2898145,78,20,35853,34151,1338,5240,6203,6281,6258,2495
1711679528.2866497,57,10,95807,19353,5042,2814,1543,1572,1744,1190
1711679529.3110778,48,11,11652,42824,9974,13588,12469,8348,6699,7262
1711679530.2762463,29,11,24452,119885,45271,8273,4700,6251,4146,2152
1711679531.2747023,24,35,17933,10038,4426,11015,4281,2340,4326,1089
1711679532.2985911,27,30,23913,56975,17282,6862,8048,7160,6391,4411
1711679533.2689312,34,30,16921,29984,4763,9769,6234,7923,5731,6087
1711679534.265671,50,47,39604,11275,17847,14684,5803,7529,4548,4947
1711679535.2672305,50,44,2702,22551,18825,11132,6954,4344,7642,3916
1711679536.2962124,34,40,133697,99032,9826,12627,4124,2509,3575,4666
1711679537.2919555,20,50,2175130,135381,75880,85851,43700,16631,14732,25011
1711679539.2796147,8,34,371128,32090,4857,3530,2412,1093,2057,1118
1711679540.273224,24,44,25626,48988,19682,15027,11362,7832,1745,3846
1711679541.285401,44,47,51698,8819,8439,13405,3564,9835,9533,3327
1711679542.278948,41,35,47398,38300,15426,14087,17037,9409,4050,3751
1711679543.3134208,57,56,32410,41998,42095,108259,35253,22608,11080,13605
1711679544.2772434,56,56,1767424,423460,19834,226349,27167,60792,59883,38422
1711679545.273277,47,48,72799,36710,13517,16955,12993,8998,2865,811
1711679546.2754102,56,53,10401,10734,30349,5597,27996,15634,4930,7105
1711679547.268623,70,35,24349,17003,8484,5458,4891,16869,3669,2708
1711679549.2925901,63,7,85204,32972,1437,5344,8434,1174,712,318
1711679550.3036013,43,1,51209,102813,25164,17989,8251,9133,12908,9891
1711679553.2691293,57,40,101816,8437,3407,2553,6708,3411,1467,1160
1711679554.2664752,74,51,18602,8900,15714,29452,22603,12410,6351,6379
1711679555.2936878,74,40,40573,62104,3902,7606,5854,11363,11001,6028
1711679556.291909,64,34,37013,20830,19098,30635,41026,9162,19926,4691
1711679557.2920835,63,38,75943,31189,16938,7155,11791,10676,1163,1082
1711679560.2935967,51,37,37044,48207,64745,6892,19248,10079,3086,2637
1711679561.3209808,43,26,77552,20446,726,5321,9177,2006,783,903
1711679562.2812984,38,29,21447,16335,8016,10558,5874,6302,2404,3011
1711679563.2802854,50,37,40624,22808,11649,8512,20740,10690,2886,4039
1711679564.275957,48,29,1153006,55110,4272,35780,17190,6232,2252,5143
1711679565.2891693,64,27,10829,6563,903,1314,4408,3093,2341,2705
1711679566.2857175,61,8,80391,170755,11882,10323,7215,23518,10623,2274
1711679567.2820725,56,4,29436,49940,12543,8610,19758,11960,11756,15689
1711679569.2655334,38,1,50787,78056,5406,8467,14315,6543,8381,1520
1711679570.316064,47,14,80986,7081,4065,2611,1054,3354,2302,831
1711679571.2726274,54,23,6504,21733,32353,4370,13530,23532,4691,7464
1711679572.267793,63,13,35123,17914,467,1733,3833,2715,692,1173
1711679573.2764044,77,26,20125,40821,26444,2491,4500,15777,8556,7974
1711679574.2746038,61,24,5305,51969,24629,7133,5764,5855,3092,4416
1711679575.3073375,56,26,4591,16361,14887,7692,9408,9045,3517,3860
1711679576.2710013,53,44,27475,27998,10074,12894,11372,5443,8188,2890
1711679577.2710857,41,47,20851,28287,21820,4529,10256,4111,5757,3550
1711679580.2797394,34,30,54861,71426,36857,14268,2362,5667,4185,1274
