,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711230581.9696558,61,27,22062,40942,4711,9865,27326,19169,11963,11267
1711230582.9663181,63,51,10180,7962,19540,15802,2928,7517,7954,4127
1711230583.9602926,80,53,12271,11165,5416,7896,10050,14862,9997,12405
1711230584.9806545,67,53,30284,86344,18855,10854,9057,19376,10757,18816
1711230585.9763627,63,60,22777,21896,8643,7722,11162,10086,7250,13921
1711230586.9719627,63,29,1299035,106599,8689,26834,34471,24293,29254,6665
1711230587.9681442,54,35,4851,6615,4298,3402,2935,4341,1561,4855
1711230588.979984,60,54,16143,5935,13095,3728,6001,6240,8371,13135
1711230589.975585,57,64,20373,12393,10276,9474,5418,7092,10823,9064
1711230590.946615,51,53,87165,27365,712,1757,4658,2577,2522,942
1711230591.9664183,38,50,86375,44060,7468,17102,9084,7999,14755,4718
1711230592.9619126,21,40,115537,22651,3346,8314,3406,2502,1766,1285
1711230593.9737,29,27,19963,14521,8773,5300,23961,10902,16379,16468
1711230594.9536684,24,47,44143,108050,13208,30904,16690,8271,13031,12253
1711230595.9798532,29,50,116625,55234,19522,24373,11560,16941,10613,11842
1711230596.9533231,54,53,11856,6607,10242,2828,6916,10270,11007,7801
1711230597.9561481,63,53,9577,12434,2056,9366,7144,18463,28869,9119
1711230598.976096,78,48,45249,68473,8345,9600,11569,16107,15819,9290
1711230599.9627964,78,27,32512,62699,3616,3855,3918,12651,20328,4631
1711230600.9585102,60,13,9623,50406,2967,9901,7856,7761,7867,6756
1711230602.9569461,70,16,21087,4500,312,3667,11183,8355,12345,7966
1711230603.9771876,75,29,102800,32022,9155,10346,31852,11461,7546,11386
1711230604.9734783,100,23,29547,6635,970,1858,7238,12124,11251,14703
1711230605.9843297,84,16,232602,56076,6230,12483,9760,8611,9736,14062
1711230606.979658,63,37,34875,15102,2599,21016,5154,5965,18841,5655
1711230608.9711921,74,50,8085,3656,5461,5571,5631,8658,10578,2871
1711230609.9684753,94,48,8055,9772,4126,4099,19684,13251,9064,8990
1711230610.955841,100,44,9944,9044,13165,13366,14337,15773,11735,6808
1711230612.954012,96,44,24359,13015,5513,6513,17974,7783,9617,4910
1711230613.9581566,80,41,21231,42835,5881,6038,15211,8692,13341,8586
1711230614.961713,60,14,1808439,450831,26786,22942,24708,49910,23150,8448
1711230615.9655588,41,16,212824,21963,1898,6738,4128,4459,1927,4351
1711230617.971079,47,34,32953,9295,9837,3469,7819,8957,8664,11004
1711230618.9750557,70,50,9923,6631,5959,3855,7266,14903,9917,3582
1711230619.9395914,77,60,536047,17686,8628,12703,10395,8038,11637,8031
1711230620.9664834,96,50,21822,5519,1763,2107,2863,12358,6716,8963
