,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711230108.132304,54,56,41660,8004,4549,4290,2145,6977,3449,5103
1711230109.1282852,54,78,77020,25380,8283,20510,17462,10510,13180,14348
1711230110.1231296,80,78,15917,1997,3930,6254,9489,12595,10263,8633
1711230111.1588933,78,74,48753,12051,2769,1678,843,1406,3729,4061
1711230112.124054,78,83,8037,4751,3182,13164,1899,10342,11034,11524
1711230113.1279893,60,81,415194,108255,33588,36507,17387,6054,10517,10097
1711230114.130503,29,91,233986,26550,11276,15926,3599,3787,7393,7637
1711230115.141947,38,80,42430,17920,879,2498,2138,3526,3523,1971
1711230116.1456218,23,70,104456,161579,61979,85054,54195,35230,22370,21714
1711230117.1239572,47,69,1544770,36283,23676,29403,48735,27672,12853,3434
1711230118.133146,43,54,239924,68026,20159,4818,6279,5101,6034,5083
1711230119.124948,30,70,753536,288085,76847,58689,24383,21388,21931,19533
1711230120.1199486,48,57,5920,5120,1857,726,2332,4600,3336,1690
1711230121.1316092,54,56,32947,5575,1929,12239,13890,12864,9675,3051
1711230122.1344104,57,53,2851481,518657,91714,56895,40233,46830,51063,39030
1711230123.1376865,74,66,22499,17853,39800,10386,17050,16312,19209,15533
1711230124.1497936,69,74,25550,15342,8701,4573,8114,10901,4924,7294
1711230126.124982,80,70,16788,16811,1448,5266,5120,7942,6455,13468
1711230127.121864,81,56,4439,14989,17123,2176,20390,9923,8235,7779
1711230128.1341836,80,63,13602,13076,3833,13840,11325,10503,4881,5215
1711230129.1347878,70,69,4729,44970,36183,7457,9936,11671,10409,3130
1711230130.1481209,70,88,13748,11848,9211,15746,10071,12764,4413,16418
1711230132.139517,56,93,12773,27125,7950,9141,11779,4860,9581,6572
1711230133.1523213,66,90,31013,17399,4327,14143,9228,11646,9487,5908
1711230134.1222873,44,60,193806,82747,3811,6239,3948,4430,10254,9404
1711230135.1244755,44,53,20232,33056,8403,12331,4044,11030,9286,9677
1711230136.1444376,47,63,84833,38894,36688,15603,13373,13188,6188,7624
1711230137.1329236,20,63,134151,31869,3924,14583,898,1402,3243,2124
1711230138.1187987,27,70,110583,22869,1785,3762,4014,2660,2536,977
1711230139.1316416,21,80,129717,117434,17612,97478,34056,25433,29055,16038
1711230142.1351795,27,100,604269,13858,13332,5343,5636,3636,3790,6421
1711230143.1356,37,93,99520,20928,6051,11624,8919,8248,4442,4676
1711230144.140636,27,83,289095,98739,41603,13933,3136,6374,3663,6053
1711230145.107202,44,94,10222,16550,6265,20845,9724,14355,11414,12336
1711230146.133073,54,74,7148,18636,1455,13473,35418,10578,7223,9735
