,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711225312.7715993,53,51,459502,17761,24565,36404,28612,29145,4748,11895
1711225314.7703743,61,53,1252493,86711,16644,12514,7842,3300,1803,1313
1711225316.7564104,53,78,73902,13534,1932,8595,4815,1222,2237,1176
1711225317.7669268,35,64,161255,104329,23561,8555,7405,12557,1893,1113
1711225319.7578106,13,38,228671,252534,33045,11707,28953,15076,7141,7271
1711225320.7760644,4,37,1249895,111970,47093,6242,8664,3164,3667,2503
1711225321.7483373,23,48,25218,13652,18432,15755,15452,16105,9499,4477
1711225322.7687438,20,63,349914,102080,82484,26910,40925,14468,7407,5973
1711225324.7670252,57,80,42958,5461,1711,1543,2831,2874,988,2100
1711225325.763963,51,81,4792,14599,26607,1240,8313,7346,5292,7987
1711225326.7759528,51,69,66275,55665,4190,13808,7173,5771,2233,1480
1711225327.7625313,56,53,589203,270986,34069,30396,55719,34673,7433,8325
1711225328.788408,56,53,15829,6584,1721,1419,1126,3449,2509,2795
1711225329.761152,64,50,1718,11564,10889,10665,5797,12941,6540,9471
1711225330.7579956,64,61,148698,59658,17606,36090,18346,10168,8163,5133
1711225331.7685475,64,67,238400,44550,13651,6595,6595,6349,2288,1933
1711225332.7709777,54,70,755952,83725,13941,40281,13412,22283,13482,7330
1711225333.7697158,51,83,5240,4352,49722,23440,12213,18929,10893,7021
1711225334.771883,60,78,4037,12164,6065,4689,11632,4098,7300,3740
1711225335.7779555,64,64,595246,105412,10071,4998,7975,17985,5646,4178
1711225336.766649,53,64,119417,74142,27467,13165,3757,6399,3417,3044
1711225337.759562,63,51,10435,15064,20406,7248,7578,25122,3994,9512
1711225338.7560215,69,61,8492,17062,15250,29251,6950,23727,4643,8761
1711225339.7557557,54,70,88595,62288,7016,12889,6921,3403,4576,2247
1711225340.76377,63,75,152022,41037,30009,28088,46688,11015,10092,4176
1711225341.76535,51,80,2132,11514,6636,27707,13744,11178,4051,5403
1711225342.7688024,35,64,427702,307181,39669,36209,24631,25415,23773,4035
1711225343.7653613,37,74,1172802,113005,47689,18998,9371,8549,5961,1518
1711225345.7624335,43,64,89029,82752,2685,16971,11713,10362,1454,5247
1711225347.7703865,67,57,97879,24519,13219,31022,40653,23112,9255,4725
1711225348.7734604,77,44,28456,14463,23333,7806,18321,41503,10643,7241
1711225349.7687578,60,41,144023,145367,15925,6494,8516,3914,1733,1524
1711225350.773298,53,50,1544071,369994,44111,96541,28099,30440,8283,8809
1711225352.757927,40,43,570937,49053,14828,7257,14584,16075,7898,8129
1711225353.764626,47,48,414158,328697,70486,15749,48114,17367,7447,6964
1711225354.7640643,53,48,283626,139874,28712,22067,9819,18545,6359,8837
1711225355.7663388,44,47,147292,33783,8347,12783,10744,9257,3350,2055
1711225356.7549691,44,38,220713,200655,34420,4837,21684,51449,6880,8885
1711225357.751239,51,63,31465,28493,105860,40374,2812,14451,11652,5558
1711225358.7761407,57,78,35465,33204,107036,60805,44901,34648,11721,11343
1711225359.77473,61,84,60686,5238,4624,3146,1546,3181,1117,3177
1711225360.769145,54,80,322449,471736,8973,50104,32871,58021,26510,9596
1711225361.759347,56,51,519892,118264,1363,23266,27026,14529,5998,22366
1711225363.7790935,47,34,134458,81345,27696,15752,15144,17945,8225,7569
1711225365.7792692,43,63,20993,9227,392,7459,1865,6937,1942,1339
1711225366.7749257,40,63,952538,47400,22959,13520,7494,7170,5649,5426
1711225367.7774847,43,64,72733,2690,2145,254,2042,875,1076,721
1711225368.7822044,51,70,208579,33099,54919,6692,10004,5389,3704,1992
1711225369.7617118,43,64,814573,38774,4126,11007,18279,8912,3244,3724
1711225370.759127,40,60,301591,34428,6113,9263,7610,3452,3887,3091
1711225371.7457516,34,57,102333,75337,15557,16269,3069,11143,2851,1668
1711225373.7594671,30,37,1054966,38855,4161,838,6261,5462,4226,3418
1711225374.7559404,47,34,228345,58778,15926,10825,17470,23082,6584,11757
1711225375.7697866,37,20,309018,99915,4815,5764,8200,4129,8039,1800
1711225376.7714882,35,3,1253417,121954,6544,4213,5722,7517,8712,7254
1711225377.7673829,26,20,104021,33333,18609,1656,1649,3189,3904,2014
1711225379.7580693,23,37,141456,58988,19165,11319,3270,7072,5154,2604
1711225380.7753816,29,54,287973,31991,10707,5884,8312,4213,3646,4112
1711225381.7626367,35,54,425573,106818,54294,9507,6619,16245,5675,3702
1711225382.7550583,23,53,333680,139403,34018,10818,7754,6388,8288,4623
1711225383.7618494,13,43,562576,163690,2266,24061,9831,6069,10508,11471
1711225384.761017,10,40,567395,107491,35592,8354,11590,10928,6787,3845
1711225385.764086,16,35,67718,13308,2042,3692,2571,3461,1524,1888
1711225386.7662516,26,40,552672,120765,54570,18800,6483,15435,21206,3800
1711225387.7720845,50,47,2347609,102779,35593,23389,71372,40275,17122,15228
1711225388.7759068,54,38,449442,347757,34865,24583,29149,41645,30780,5034
1711225392.765132,56,38,53215,19610,8800,25700,21033,23662,38277,26482
1711225393.7601924,63,29,2578380,147435,17169,26883,41229,31332,20244,34530
1711225394.7566824,66,51,2536037,125949,119100,100689,28352,48238,33775,26498
1711225395.7758987,64,44,72871,27767,1953,1636,8514,3373,3204,2607
1711225396.7556198,50,50,578148,21617,19895,6699,1441,4793,12010,2559
1711225397.7826912,43,63,179826,18710,10810,5305,1890,3594,3914,4163
1711225398.7762272,56,53,149194,88872,43088,25141,9070,67937,7567,27769
1711225399.7560363,56,77,166493,32136,28737,12229,5502,6657,10579,7767
1711225400.7587457,60,75,1096945,138875,81161,97738,53419,45615,56397,33123
1711225401.7569602,47,77,348551,117372,105203,14116,21405,7626,7609,6188
1711225402.77625,26,64,334346,227967,22934,10329,17288,16941,18430,8720
1711225403.7707868,29,57,125666,16653,2467,8938,1006,3730,3456,724
1711225404.7734704,21,44,423743,216421,33935,8875,8229,18954,15182,4998
1711225405.7725208,30,38,145920,24929,3121,10728,3843,2687,2182,1818
1711225406.7666366,27,48,121134,24881,8353,1589,1760,1894,3816,1461
