,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711224846.5626318,53,37,94470,41833,6594,8936,10572,4768,3344,4377
1711224847.5817585,77,38,801097,72509,37272,24202,59989,46246,12334,23105
1711224848.5627391,70,43,77929,79000,28518,14631,2345,3893,6381,2830
1711224849.566564,70,24,363300,150411,5168,12429,25646,8507,9687,8777
1711224850.570894,64,30,108352,58130,31621,3530,10887,8719,3250,1726
1711224851.5655515,38,38,346117,93348,56306,15541,10344,6756,1941,3494
1711224852.5693893,61,26,459366,163325,47654,4359,13277,45106,7398,6614
1711224854.569774,60,60,469180,138607,91982,43312,26526,10558,3422,10311
1711224855.5722435,80,63,36041,34743,7265,52109,25741,16491,5803,10969
1711224857.561504,64,84,1769429,41855,27138,35739,15310,14186,5059,3485
1711224858.5580144,93,83,17330,10579,7741,10314,3850,8904,5949,7381
1711224859.5535653,83,78,199429,129088,60190,51957,44205,23804,7311,4681
1711224860.5724795,88,63,276751,19903,5564,1015,2799,1925,1209,1475
1711224863.545297,50,7,2936758,675103,9350,44296,27047,46077,26331,15264
1711224864.5635273,51,20,37676,13069,9779,2060,2631,2116,938,816
1711224865.5744824,60,34,729918,23088,27699,9245,39434,12080,9370,6575
1711224866.5697668,61,37,555904,132232,38192,18466,12948,7252,11834,5395
1711224867.5745878,53,56,391209,67428,17512,9304,9440,3266,2064,5183
1711224868.5701382,61,50,1142718,67740,17636,37646,33236,22082,6696,2667
1711224869.5590332,57,53,1252649,354509,287940,21025,27420,100687,30857,30116
1711224870.561213,80,53,668238,69490,16292,27749,23734,25062,10356,2826
1711224871.5666416,88,50,1429429,121897,5236,31904,18728,10331,12127,6607
1711224872.5785313,87,50,3066844,180779,78051,20861,23921,34426,30613,27456
1711224873.5731108,77,40,139711,39099,8992,6933,7898,3810,3969,6830
1711224874.568979,69,53,300734,56662,63056,24367,17742,19698,35195,24956
1711224875.570126,69,66,1127562,297278,72473,208759,35797,36908,39203,28131
1711224877.5558784,88,50,151139,194472,8785,13310,17880,31950,16462,7640
1711224878.5665548,83,17,432049,217528,3506,17372,27302,23499,63312,12184
1711224879.5553856,100,1,1035699,42358,2836,4412,2651,13510,5605,7091
1711224880.5754137,83,1,386697,196724,9471,27389,32509,14574,22946,33924
1711224881.5534098,88,1,1577051,454021,57765,53378,202248,119161,33946,19295
1711224882.5645258,84,1,245302,160247,7471,8723,3633,12758,8645,7985
1711224883.5755126,74,11,299920,188757,78115,64414,25964,36781,13274,2594
1711224884.5444977,77,21,237581,55887,4233,21695,4735,5901,2018,2879
1711224885.567252,64,24,595586,169191,13160,34181,55856,18844,11505,8583
1711224886.5405655,63,40,138944,33734,1734,10036,542,2835,986,2217
1711224887.5521185,50,30,1151165,593672,121216,72949,10412,30822,11368,10176
1711224888.5470016,60,43,1402693,28868,38100,23942,33398,13550,18071,5825
1711224889.5832477,60,63,541430,31299,27484,19447,9406,6793,4629,3138
1711224890.578041,60,87,1038396,66733,149573,45684,18094,15965,8804,6623
1711224891.5406494,80,83,320542,116164,17670,25741,42977,29877,17331,5394
1711224892.56129,83,75,134151,22796,3403,10196,2535,6667,1703,2873
1711224893.556227,70,41,351342,160106,1298,1368,2402,5813,6481,2412
1711224894.560268,78,35,16983,22105,5337,19571,5215,4912,4741,4482
1711224895.571807,56,35,117054,258307,10079,10671,10239,10580,9301,6770
1711224896.5668788,53,48,33855,5935,6919,4792,2196,2741,3058,1204
1711224897.5706174,57,80,31212,24524,11374,10426,7055,2610,1176,1135
1711224898.5585501,43,70,103991,29710,8134,1974,2249,1382,1034,1726
1711224899.572099,50,78,129752,161114,15204,15028,20616,10270,7064,7322
1711224900.563205,37,60,302911,24422,1334,2506,2917,1574,600,277
1711224901.5627496,47,53,282006,28429,3080,7447,5852,4203,3801,2007
1711224902.5798025,66,56,66277,2688,376,1507,540,691,509,743
1711224904.5645225,78,75,232173,3754,1021,3407,4020,3917,1792,1810
1711224905.5677974,64,67,619101,588560,29247,49171,53505,35489,15425,7652
