,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1710892037.7750452,67,80,42775,11255,16269,8134,12092,8822,4132,8619
1710892038.7849638,70,75,41818,7037,1953,2133,7807,2354,3230,1415
1710892039.7698822,74,70,109410,18888,1940,1661,2216,5723,2666,3155
1710892040.7789567,74,75,2672,11035,8588,2760,8125,3245,1021,1462
1710892041.7661731,69,69,101866,7251,3257,1144,1412,1825,435,747
1710892042.7829041,57,67,76289,44589,4432,4234,4058,2182,1802,600
1710892043.766243,60,80,65126,15973,18615,7607,12489,13749,2053,4270
1710892044.78507,51,75,84979,23300,3678,3898,330,1531,775,542
1710892045.7812982,44,69,32618,16813,851,4201,3984,1230,979,1345
1710892046.7677412,50,77,190882,71193,31380,5720,14107,11576,3213,3279
1710892047.7863288,35,70,60951,24000,6389,2567,4053,1034,838,476
1710892048.775359,47,70,29683,36462,6082,8857,4746,11828,2610,1800
1710892049.794521,50,77,267235,4790,1060,2746,2120,901,1188,858
1710892050.7852707,51,75,4017,14792,7126,3861,14764,2981,2600,756
1710892051.7727342,63,63,16221,80665,4195,3834,14767,14593,1247,2440
1710892054.781476,64,51,61208,16304,1415,1489,1636,1623,580,661
1710892055.7757912,64,64,5922,19081,6631,7312,7238,6918,6144,5359
1710892056.763434,63,74,91454,16135,5702,4364,1072,2427,1031,932
1710892057.7835689,64,75,6128,2695,1390,1130,761,2306,1756,565
1710892058.7712004,77,81,7278,10964,6974,3309,7657,9968,7163,6010
1710892059.7686515,63,69,148690,55404,3526,1240,955,1509,1522,831
1710892060.7866435,69,64,69805,51104,10251,14710,16117,19057,18279,11165
1710892061.7667763,67,63,55693,7973,4073,2628,5334,5570,1348,1367
1710892064.7708888,51,75,71584,16240,2218,5098,5810,2345,1787,483
1710892065.772141,38,78,668360,130916,57631,32401,23961,10300,6883,10045
1710892066.7671251,54,87,55215,5072,3172,1667,3162,3935,2314,1757
1710892067.7731698,69,80,9103,10220,5334,7792,15049,13701,14697,5281
1710892068.7751145,81,81,153486,19040,12276,14560,14731,28309,17345,5775
1710892069.7873793,81,78,1072791,179173,32410,29648,15276,11379,14829,5593
1710892070.7904086,77,69,4820,12816,1050,1385,2598,2819,1155,1433
1710892071.7790568,74,66,41937,23176,12250,468,14534,15253,5230,4614
1710892073.7607853,74,56,15267,25372,1958,3807,9944,16187,5318,4399
