,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1710892153.2255936,51,56,10219,5650,2294,1926,3009,4594,974,1633
1710892155.2250338,64,66,10398,4729,1903,2282,1657,1189,2336,1242
1710892156.2290866,60,66,409549,73241,8093,9793,11909,7569,13275,5852
1710892157.2275867,48,61,440678,45364,4812,10435,7037,7654,8620,5110
1710892158.2285085,27,57,162827,67332,11951,12318,3455,5028,5232,8118
1710892159.2203572,16,27,108427,32768,272,1751,959,1111,2401,1290
1710892160.219954,14,47,216153,28451,11251,18974,2903,4314,8334,2602
1710892161.2302592,23,60,111382,5622,4501,1763,1068,3439,682,1084
1710892162.249527,34,74,20663,31946,35553,8416,3371,14001,3677,6594
1710892163.2228985,40,91,141306,61803,10396,4877,1389,5346,2034,2054
1710892164.2496495,44,78,4501,19930,1381,7797,4756,3662,5101,2181
1710892166.2202587,43,74,44963,36083,16332,10188,18783,16520,3412,7832
1710892167.2282677,50,78,27004,44539,10042,7840,4635,9321,3730,2118
1710892168.2199004,47,87,639654,84072,33497,28874,5256,12472,2138,2636
1710892169.235377,44,54,19204,62282,4241,3160,14081,9660,4281,4301
1710892170.239516,24,48,99939,70184,6799,9428,1170,2232,947,528
1710892171.2341185,20,43,75376,33157,4451,4050,5366,3332,969,1329
1710892172.2215562,27,23,13956,14866,545,2289,2742,3844,438,607
1710892173.226798,29,40,25010,28847,10589,1832,4119,7266,939,5300
1710892175.2202213,51,48,24889,18663,5944,6776,2648,13405,1799,3122
1710892176.228329,48,77,23836,11205,10859,16823,5388,6091,4317,1617
1710892177.2595277,53,64,30734,19649,622,3467,2128,7406,968,695
1710892178.2595096,69,75,29339,12115,2655,8023,2848,8907,3474,2316
1710892179.2467828,64,81,46102,10416,792,13712,5924,6873,4666,847
1710892181.239681,43,57,38173,23929,4079,19155,29709,12069,2137,2036
1710892182.2273135,43,64,14227,11095,3812,13228,1926,12143,3626,2995
1710892183.2272544,44,69,21976,18035,12008,30514,6403,17204,2361,1989
1710892185.2355561,47,77,81917,51074,4270,2635,1962,1439,1541,666
1710892186.2586293,29,66,56063,33459,4228,8757,1961,2459,853,288
1710892187.2613122,29,69,76883,15166,27818,20048,5372,18714,2513,3014
1710892188.239483,27,81,15444,9454,14274,3698,5463,3896,3047,1444
1710892189.2594008,29,80,62347,40796,2108,2807,1720,1561,832,284
1710892191.21954,21,78,58363,10285,4657,2906,834,1270,713,570
1710892192.2191138,16,70,39593,28048,20626,5845,11623,4855,557,986
1710892193.2351482,29,96,107100,8948,8269,4560,5714,3148,1725,906
1710892195.2269993,38,100,48347,11040,5886,1189,3304,1820,1906,1835
1710892197.231766,26,66,306037,89761,7748,14706,8440,7447,7493,3325
1710892198.2277422,30,60,54460,26821,12640,18343,5185,16154,7399,1917
1710892199.2232423,44,63,15096,15778,9307,14684,4340,21224,4945,4021
1710892200.2275293,54,87,214847,12954,6439,10225,3774,3866,1786,891
1710892201.2364655,53,93,70329,29016,7865,3849,4492,2078,986,1045
1710892202.22749,56,93,14401,2690,3505,4010,3116,4293,1282,534
1710892203.2275474,53,100,97102,11282,15545,11841,3724,13157,4078,2142
1710892205.2295501,63,94,63101,10903,2844,524,1361,1419,1227,623
1710892206.224203,67,80,12906,6532,2490,2568,4273,9431,5524,6162
1710892207.243882,50,48,97065,31698,2255,1291,1830,1240,1819,811
1710892208.2292485,51,44,12978,7956,7119,1628,5977,5915,3694,3578
1710892209.2182646,61,50,11106,23341,10189,6257,6473,15243,3609,4695
1710892210.2346234,40,48,133717,14395,2646,1088,529,1008,1504,407
1710892211.2180393,50,69,60267,4984,2043,1787,1238,1065,900,631
1710892212.2350674,35,63,215187,34541,1445,8636,1251,1817,445,931
1710892213.2280343,35,51,9640,14512,824,4056,5423,7844,4387,1371
1710892215.2329986,50,60,39855,31011,5974,11611,9107,12368,5194,2552
1710892216.2207348,69,75,8047,1765,3161,7903,5782,6347,12176,2039
1710892217.2166631,50,70,544008,128293,7147,12609,6111,5867,2786,5175
1710892218.217946,47,70,55992,12821,3925,8901,6699,2683,762,1126
1710892219.2502165,50,69,16961,23875,2050,11999,7607,15746,1732,3440
1710892220.226039,38,69,20945,25971,14918,21953,13297,7782,4811,2623
1710892221.23413,48,70,78893,27565,3136,2404,1260,4036,1253,1107
1710892222.2341638,51,63,44763,14294,2692,3561,1186,3646,2465,835
1710892223.2295134,47,66,86280,40659,20484,4692,9555,15951,2699,4479
1710892225.2395706,37,54,6235,29111,16794,3670,2648,8265,3890,3799
1710892226.2172587,24,43,15547,14051,1373,1157,2212,830,587,616
1710892227.2500336,30,23,30594,32254,2663,1485,7358,15571,5353,2982
1710892228.249106,44,44,12982,14229,6212,4537,1838,3380,1624,2292
1710892230.2258632,54,30,10187,12222,3853,1986,6455,8294,2841,2707
1710892231.2425594,35,67,31689,10505,18139,94667,22535,6086,5137,3946
1710892232.221789,17,41,249148,102133,4846,5719,13933,1971,664,799
1710892233.2183194,35,48,6499,26209,10783,2617,15118,13074,2367,2895
1710892235.2172885,17,54,1975170,100983,54651,17687,23146,25831,13076,14249
1710892236.257683,17,54,616526,307773,196044,122658,46479,17102,11040,13424
1710892237.234655,34,30,101745,26741,4376,8540,10861,10303,1617,1626
1710892238.2271318,47,53,384104,11286,5118,5188,1841,1812,1556,267
1710892239.2265887,41,64,71663,5732,1802,7087,3032,2659,1447,869
1710892240.2187088,48,66,213623,29531,30754,2496,5896,9693,5458,1526
1710892241.2219002,35,51,95599,33448,2133,671,1241,2157,708,1086
1710892245.22537,53,50,3419,10574,7400,7142,8530,9500,4456,1827
1710892246.2567043,37,38,206276,17997,3722,1695,2333,1712,1912,831
1710892247.2343333,44,57,60481,31086,22895,10338,11903,8064,6314,5502
1710892248.264877,51,47,3927,25972,3190,6303,12559,11052,2004,2224
1710892249.219159,53,37,4694,9181,1431,4174,8760,6676,4517,3220
1710892250.2230175,67,35,19660,27440,8791,2088,6968,16396,13164,3150
1710892251.2197475,51,24,739977,423640,71375,65973,82630,9766,13632,14295
1710892252.2217112,40,29,147882,37313,9552,1977,762,2875,1649,915
1710892253.2186055,41,34,67282,6875,5974,2779,13569,9466,7240,11001
